record_id,date,day_index,week_index,division,district,upazila_city,ward_or_cluster,settlement_type,latitude,longitude,area_km2,total_population,population_density_per_km2,children_6_59m,children_under2,infants_6_8m,school_age_children_5_14,households,avg_household_size,slum_density_index,poverty_index,caregiver_literacy_rate,caregiver_phone_access_rate,mobile_population_index,hard_to_reach_index,road_access_score,flood_or_rain_access_risk,market_count,school_count,mosque_count,factory_count,community_health_volunteers,historical_epi_coverage,mr1_coverage_baseline,mr2_coverage_baseline,current_campaign_coverage,campaign_target_children,registered_children,immunization_card_available_rate,estimated_zero_dose_children,estimated_under_vaccinated_children,defaulter_children,missed_epi_sessions_30d,days_since_last_campaign,refusal_rate,absent_rate,field_followup_rate,cold_chain_outage_last_30d_flag,suspected_cases_today,confirmed_cases_today,deaths_today,cases_under5_today,cases_under2_today,infant_cases_today,rash_fever_reports_today,lab_tests_today,test_positivity_rate,cases_last7,confirmed_last7,deaths_last7,case_growth_7d_pct,rt_estimate,attack_rate_per_10000,contact_cluster_count,school_cluster_flag,market_cluster_flag,adjacent_high_risk_area_count,community_rumor_reports_7d,dominant_rumor_topic,community_sentiment_score,facility_id,nearest_health_facility,distance_to_nearest_facility_km,avg_travel_time_to_facility_min,vaccination_sites_active,mobile_teams_available,vaccinators_available,team_hours_available_today,vaccine_stock_mr_doses,doses_received_today,doses_used_today,doses_wasted_today,wastage_rate,cold_chain_capacity_doses,fridge_temp_avg_c,fridge_temp_excursion_count_7d,generator_available_flag,days_of_stock_remaining,stockout_risk_score,recommended_doses_needed_7d,vaccine_shortfall_7d,priority_shipment_flag,suggested_reallocation_from_facility,suggested_reallocation_to_facility,households_visited_today,children_screened_today,children_vaccinated_today,children_absent_today,children_refused_today,followup_households,estimated_households_to_visit_tomorrow,estimated_children_to_reach_tomorrow,doses_to_carry_tomorrow,daily_route_km_recommended,route_priority_rank,route_plan_text,nearest_hospital_id,nearest_hospital_name,distance_to_nearest_hospital_km,pediatric_beds_total,pediatric_beds_available,oxygen_cylinders_available,picu_beds_total,picu_beds_available,measles_admissions_today,total_pediatric_admissions_today,predicted_measles_admissions_7d,predicted_oxygen_demand_7d,picu_pressure_score,hospital_surge_risk_level,zero_dose_risk_score,outbreak_priority_score,forecast_cases_next_7d,forecast_cases_next_14d,forecast_growth_next_7d_pct,risk_level_next_week,scenario_80pct_coverage_cases_14d,scenario_90pct_coverage_cases_14d,scenario_95pct_coverage_cases_14d,expected_cases_averted_if_95pct,model_recommended_action,alert_flags_json,community_notes,ai_generated_field_brief,public_message_template_bn,data_quality_score,synthetic_data_flag
ZMC-011-001,2026-03-15,1,1,Chattogram,Chattogram,Chattogram City,Pahartali Settlement,urban_slum,22.3668,91.8008,1.6,75748,47342,6068,3421,497,9007,15751,4.81,0.9,0.77,0.545,0.582,0.84,0.74,0.245,0.341,11,13,15,4,5,0.8,0.7,0.62,0.569,6068,3337,0.393,2632,317,721,3,21,0.173,0.288,0.804,0,1,0,0,0,0,0,2,0,0,1,0,0,0.0,1.486,0.132,1,0,0,0,7,vaccine_causes_measles_myth,-0.509,CCC-02,Pahartali EPI Post,7.53,129,2,8,23,129,1363,0,6,0,0.0,4818,5.47,0,0,227.17,0,1225,0,0,none,none,615,748,6,51,23,112,107,56,60,23.16,71,Start at Pahartali EPI Post; visit highest-risk blocks in Pahartali Settlement; prioritize absent/refusal follow-ups; carry 60 MR doses; sync offline forms after route.,H-CTG-01,Chattogram Medical College Hospital,11.17,220,75,53,7,1,0,17,7,2,0.42,moderate,0.604,0.288,2,4,100.0,low,2,2,1,3,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Pahartali Settlement has urban slum conditions, 2632 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Send rumor response team with community leader. Target 56 children, 107 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.681,True
ZMC-012-001,2026-03-15,1,1,Coxs Bazar,Chattogram,Coxs Bazar Sadar,Kutupalong Fringe,camp_fringe,21.2121,92.1669,5.1,144522,28337,12799,7929,1367,21183,29914,4.83,0.98,0.88,0.522,0.531,0.95,0.82,0.165,0.315,18,25,34,6,17,0.76,0.64,0.55,0.506,12799,7039,0.378,5838,749,2293,2,21,0.169,0.35,0.94,0,7,1,0,4,3,0,7,3,0.333,7,1,0,0.0,1.215,0.484,1,0,0,0,8,political_distrust,-0.326,CXB-01,Kutupalong Outreach Post,8.25,126,4,8,22,148,4494,0,30,1,0.032,9434,5.99,1,1,149.8,0,2466,0,0,none,none,1107,1283,30,115,42,242,376,305,339,28.56,65,Start at Kutupalong Outreach Post; visit highest-risk blocks in Kutupalong Fringe; prioritize absent/refusal follow-ups; carry 339 MR doses; sync offline forms after route.,H-CXB-01,Coxs Bazar District Hospital,14.06,80,23,48,5,1,0,10,7,1,0.47,moderate,0.66,0.352,5,8,-28.6,low,5,4,3,5,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Kutupalong Fringe has camp fringe conditions, 5838 estimated zero-dose children, 7 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Send rumor response team with community leader. Target 305 children, 376 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.63,True
ZMC-013-001,2026-03-15,1,1,Coxs Bazar,Chattogram,Teknaf Upazila,Teknaf Coastal Belt,coastal_hard_to_reach,20.8624,92.3058,6.8,25083,3688,2256,1377,230,3122,5550,4.52,0.82,0.82,0.535,0.557,0.86,0.803,0.222,0.641,2,6,10,4,1,0.79,0.68,0.6,0.549,2256,1240,0.472,1029,119,289,4,21,0.162,0.303,0.569,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,1.255,0.399,0,0,0,2,7,fever_after_vaccine_fear,-0.451,TEK-01,Teknaf Health Complex,6.56,96,1,5,10,60,321,0,6,0,0.0,1756,4.37,1,0,53.5,0,356,35,0,none,none,512,575,6,24,16,46,78,39,42,19.71,68,Start at Teknaf Health Complex; visit highest-risk blocks in Teknaf Coastal Belt; prioritize absent/refusal follow-ups; carry 42 MR doses; sync offline forms after route.,H-CXB-02,Teknaf Upazila Health Complex,11.06,45,19,28,2,0,0,5,6,2,0.584,high,0.607,0.318,2,6,100.0,low,4,3,2,4,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Teknaf Coastal Belt has coastal hard to reach conditions, 1029 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Send rumor response team with community leader. Target 39 children, 78 households, stockout risk 0, hospital surge high.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.673,True
ZMC-014-001,2026-03-15,1,1,Rangamati,Chattogram,Rangamati Sadar,Hill Tract Cluster,hill_remote,22.7324,92.2985,9.5,13822,1454,1685,682,134,2072,3198,4.32,0.88,0.84,0.505,0.601,0.9,0.772,0.236,0.319,1,4,2,1,3,0.77,0.66,0.58,0.54,1685,926,0.369,895,90,386,3,21,0.141,0.365,0.747,0,0,0,0,0,0,0,1,0,0,0,0,0,-100.0,0.55,0.0,0,0,0,2,9,fever_after_vaccine_fear,-0.34,RGT-01,Rangamati Outreach Clinic,7.67,160,1,6,15,86,752,0,1,0,0.0,875,5.33,1,1,752.0,0,196,0,0,none,none,758,764,1,40,18,63,103,59,63,22.11,72,Start at Rangamati Outreach Clinic; visit highest-risk blocks in Hill Tract Cluster; prioritize absent/refusal follow-ups; carry 63 MR doses; sync offline forms after route.,H-RGT-01,Rangamati General Hospital,14.21,80,12,51,2,1,0,6,0,0,0.317,low,0.638,0.281,0,0,0.0,low,0,0,0,0,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Hill Tract Cluster has hill remote conditions, 895 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Send rumor response team with community leader. Target 59 children, 103 households, stockout risk 0, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.647,True
ZMC-015-001,2026-03-15,1,1,Rajshahi,Rajshahi,Rajshahi City,Shiroil Bus Terminal Area,dense_urban,24.3745,88.6042,1.9,45908,24162,4810,1996,343,6544,8892,5.16,0.67,0.55,0.646,0.685,0.54,0.44,0.634,0.218,8,8,10,5,8,0.88,0.82,0.77,0.729,4810,2845,0.563,1218,158,378,0,21,0.115,0.247,0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,1,0,0,1,10,fever_after_vaccine_fear,-0.055,RCC-01,Shiroil Urban Clinic,5.04,113,1,3,6,33,997,0,9,28,0.757,3653,7.85,2,1,110.78,0,627,0,0,none,none,273,195,9,4,1,22,204,134,246,17.18,82,Start at Shiroil Urban Clinic; visit highest-risk blocks in Shiroil Bus Terminal Area; prioritize absent/refusal follow-ups; carry 246 MR doses; sync offline forms after route.,H-RAJ-01,Rajshahi Medical College Hospital,7.79,180,38,144,8,4,0,32,0,0,0.289,low,0.391,0.18,0,2,0.0,low,1,1,0,2,Send rumor response team with community leader,[],"Synthetic note: Shiroil Bus Terminal Area has dense urban conditions, 1218 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Send rumor response team with community leader. Target 134 children, 204 households, stockout risk 0, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.753,True
ZMC-016-001,2026-03-15,1,1,Rajshahi,Rajshahi,Paba Upazila,Paba Char Community,river_char,24.4542,88.623,7.2,9052,1257,759,398,81,1168,1670,5.42,0.86,0.83,0.539,0.586,0.89,0.815,0.299,0.769,2,4,4,2,1,0.8,0.69,0.6,0.571,759,417,0.456,293,40,128,3,21,0.118,0.365,0.557,0,0,0,0,0,0,0,1,0,0,0,0,0,-100.0,0.694,0.0,0,0,0,3,7,vaccine_causes_measles_myth,-0.159,PAB-01,Paba Union Clinic,9.53,225,1,8,19,140,229,0,0,0,0.0,492,5.28,1,1,22.58,0,71,0,0,none,none,945,1101,0,69,12,82,12,10,10,24.89,73,Start at Paba Union Clinic; visit highest-risk blocks in Paba Char Community; prioritize absent/refusal follow-ups; carry 10 MR doses; sync offline forms after route.,H-RAJ-02,Paba Upazila Health Complex,11.79,80,16,38,6,3,0,9,1,0,0.308,low,0.583,0.272,0,1,0.0,low,0,0,0,1,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Paba Char Community has river char conditions, 293 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Send rumor response team with community leader. Target 10 children, 12 households, stockout risk 0, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.637,True
ZMC-017-001,2026-03-15,1,1,Naogaon,Rajshahi,Naogaon Sadar,Naogaon Low Coverage Belt,rural,24.8041,88.9488,8.8,8811,1001,780,441,60,1256,2102,4.19,0.6,0.53,0.615,0.584,0.49,0.404,0.628,0.152,3,5,7,1,4,0.87,0.81,0.76,0.707,780,463,0.618,207,25,91,3,21,0.13,0.203,0.89,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,1.079,1.135,1,0,0,2,8,political_distrust,-0.294,NAO-01,Naogaon EPI Center,3.68,64,1,5,13,74,177,0,1,0,0.0,403,4.14,2,0,177.0,0,86,0,0,none,none,579,636,1,15,9,26,23,17,18,9.97,80,Start at Naogaon EPI Center; visit highest-risk blocks in Naogaon Low Coverage Belt; prioritize absent/refusal follow-ups; carry 18 MR doses; sync offline forms after route.,H-NAO-01,Naogaon District Hospital,9.23,35,2,24,3,0,0,2,2,0,0.469,moderate,0.379,0.202,0,2,-100.0,low,1,1,0,2,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Naogaon Low Coverage Belt has rural conditions, 207 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Send rumor response team with community leader. Target 17 children, 23 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.739,True
ZMC-018-001,2026-03-15,1,1,Rangpur,Rangpur,Rangpur City,Rangpur Central Ward,dense_urban,25.7439,89.2752,2.2,38967,17712,3359,1624,301,5899,9229,4.22,0.64,0.52,0.622,0.74,0.5,0.417,0.614,0.173,4,6,13,4,2,0.88,0.83,0.79,0.728,3359,1847,0.529,937,97,270,2,21,0.135,0.227,0.672,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,0,0,0,5,6,none,-0.046,RPC-01,Rangpur Urban Clinic,4.96,63,3,4,17,124,488,0,6,0,0.0,1619,5.25,1,1,81.33,0,206,0,0,none,none,704,388,6,18,10,36,87,51,55,14.73,81,Start at Rangpur Urban Clinic; visit highest-risk blocks in Rangpur Central Ward; prioritize absent/refusal follow-ups; carry 55 MR doses; sync offline forms after route.,H-RNG-01,Rangpur Medical College Hospital,8.42,100,38,24,3,1,0,8,0,0,0.338,low,0.388,0.183,2,2,200.0,low,1,1,0,2,Maintain routine campaign and monitor,[],"Synthetic note: Rangpur Central Ward has dense urban conditions, 937 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Maintain routine campaign and monitor. Target 51 children, 87 households, stockout risk 0, hospital surge low.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.79,True
ZMC-019-001,2026-03-15,1,1,Kurigram,Rangpur,Ulipur Upazila,Brahmaputra Char Zone,river_char,25.667,89.6529,10.7,13060,1220,1162,542,110,1547,2344,5.57,0.91,0.87,0.567,0.618,0.93,0.88,0.156,0.771,1,5,2,4,3,0.75,0.63,0.55,0.491,1162,639,0.346,604,67,173,6,21,0.148,0.369,0.721,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,1,0,0,3,11,religious_concern,-0.304,ULI-01,Ulipur Char Outreach,7.82,155,2,7,16,89,206,0,1,0,0.0,1018,5.57,1,1,206.0,0,182,0,0,none,none,755,536,1,42,14,63,53,35,37,22.57,69,Start at Ulipur Char Outreach; visit highest-risk blocks in Brahmaputra Char Zone; prioritize absent/refusal follow-ups; carry 37 MR doses; sync offline forms after route.,H-KUR-01,Kurigram District Hospital,13.66,60,9,23,2,0,0,4,0,0,0.4,moderate,0.665,0.311,0,0,0.0,low,0,0,0,0,Send rumor response team with community leader,"[""low_vaccine_confidence""]","Synthetic note: Brahmaputra Char Zone has river char conditions, 604 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Send rumor response team with community leader. Target 35 children, 53 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.622,True
ZMC-020-001,2026-03-15,1,1,Dinajpur,Rangpur,Dinajpur Sadar,Dinajpur Rural Belt,rural,25.6279,88.6332,9.4,8044,855,840,340,51,1043,1604,5.01,0.56,0.48,0.653,0.641,0.45,0.363,0.706,0.182,2,1,6,1,1,0.89,0.84,0.78,0.788,840,481,0.558,170,27,54,4,21,0.127,0.184,0.657,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,0,0,0,0,4,vaccine_causes_measles_myth,-0.081,DIN-01,Dinajpur Sadar Clinic,4.64,58,2,2,7,42,337,0,1,0,0.0,598,5.83,1,0,337.0,0,37,0,0,none,none,221,127,1,4,1,7,35,22,23,12.23,83,Start at Dinajpur Sadar Clinic; visit highest-risk blocks in Dinajpur Rural Belt; prioritize absent/refusal follow-ups; carry 23 MR doses; sync offline forms after route.,H-DIN-01,Dinajpur M Abdur Rahim Medical College,5.14,140,38,103,10,2,0,11,0,0,0.355,moderate,0.339,0.168,0,2,0.0,low,1,1,0,2,Maintain routine campaign and monitor,[],"Synthetic note: Dinajpur Rural Belt has rural conditions, 170 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: vaccine_causes_measles_myth.","Tomorrow focus: Maintain routine campaign and monitor. Target 22 children, 35 households, stockout risk 0, hospital surge moderate.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.808,True
ZMC-021-001,2026-03-15,1,1,Khulna,Khulna,Khulna City,Khalishpur Industrial Area,industrial_urban,22.8456,89.5403,2.3,37151,16152,4490,1668,262,5017,6943,5.35,0.69,0.63,0.575,0.725,0.64,0.549,0.453,0.218,7,5,12,5,8,0.85,0.78,0.71,0.627,4490,2469,0.533,1684,183,639,2,21,0.135,0.232,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,1,0,0,1,6,none,-0.19,KCC-01,Khalishpur Health Center,6.21,98,2,6,18,129,1364,0,13,0,0.0,2570,5.37,0,0,104.92,0,508,0,0,none,none,969,983,13,30,16,68,134,101,109,19.5,79,Start at Khalishpur Health Center; visit highest-risk blocks in Khalishpur Industrial Area; prioritize absent/refusal follow-ups; carry 109 MR doses; sync offline forms after route.,H-KHL-01,Khulna Medical College Hospital,13.92,220,78,58,11,6,0,14,0,0,0.275,low,0.474,0.211,0,0,0.0,low,0,0,0,0,Maintain routine campaign and monitor,"[""low_vaccine_confidence""]","Synthetic note: Khalishpur Industrial Area has industrial urban conditions, 1684 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Maintain routine campaign and monitor. Target 101 children, 134 households, stockout risk 0, hospital surge low.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.699,True
ZMC-022-001,2026-03-15,1,1,Khulna,Khulna,Dacope Upazila,Dacope Coastal Villages,coastal_hard_to_reach,22.5725,89.5119,11.0,28497,2590,2720,1174,282,4207,6842,4.17,0.79,0.81,0.592,0.543,0.84,0.794,0.259,0.73,3,4,11,4,2,0.8,0.7,0.62,0.608,2720,1496,0.447,1095,140,474,2,21,0.116,0.312,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.55,0.0,1,0,0,2,4,vaccine_shortage_confusion,-0.407,DAC-01,Dacope Union Clinic,8.46,228,1,6,13,96,727,0,5,0,0.0,1992,5.63,1,1,145.4,0,330,0,0,none,none,655,737,5,58,5,78,60,32,34,24.17,72,Start at Dacope Union Clinic; visit highest-risk blocks in Dacope Coastal Villages; prioritize absent/refusal follow-ups; carry 34 MR doses; sync offline forms after route.,H-KHL-02,Dacope Upazila Health Complex,14.55,28,2,17,2,0,0,0,0,0,0.4,moderate,0.563,0.277,1,3,100.0,low,2,1,1,2,Open temporary school vaccination post,"[""low_vaccine_confidence""]","Synthetic note: Dacope Coastal Villages has coastal hard to reach conditions, 1095 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: vaccine_shortage_confusion.","Tomorrow focus: Open temporary school vaccination post. Target 32 children, 60 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.622,True
ZMC-023-001,2026-03-15,1,1,Satkhira,Khulna,Shyamnagar Upazila,Shyamnagar Embankment Area,coastal_hard_to_reach,22.3305,89.1028,13.5,51761,3834,5909,2497,385,7993,12078,4.29,0.83,0.86,0.547,0.569,0.88,0.798,0.277,0.646,5,11,15,5,4,0.78,0.68,0.59,0.56,5909,3249,0.448,2456,332,1104,4,21,0.135,0.352,0.765,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,1.205,0.193,0,0,0,0,10,religious_concern,-0.463,SHY-01,Shyamnagar Outreach Clinic,6.6,199,2,6,17,121,2436,0,17,0,0.0,4742,5.81,3,1,143.29,0,826,0,0,none,none,1012,1172,17,48,23,93,219,184,198,21.51,72,Start at Shyamnagar Outreach Clinic; visit highest-risk blocks in Shyamnagar Embankment Area; prioritize absent/refusal follow-ups; carry 198 MR doses; sync offline forms after route.,H-SAT-01,Satkhira Medical College Hospital,14.96,220,85,61,12,7,0,30,5,1,0.298,low,0.591,0.276,0,0,-100.0,low,0,0,0,0,Send rumor response team with community leader,"[""low_vaccine_confidence"", ""cold_chain_temperature_excursion""]","Synthetic note: Shyamnagar Embankment Area has coastal hard to reach conditions, 2456 estimated zero-dose children, 1 suspected cases in last 7 days, rumor topic: religious_concern.","Tomorrow focus: Send rumor response team with community leader. Target 184 children, 219 households, stockout risk 0, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.681,True
ZMC-024-001,2026-03-15,1,1,Barishal,Barishal,Barishal City,Nathullabad Transport Hub,dense_urban,22.701,90.3535,2.1,49633,23634,3991,2689,326,6078,8892,5.58,0.66,0.56,0.58,0.671,0.55,0.506,0.434,0.222,7,9,15,1,4,0.87,0.82,0.75,0.76,3991,2195,0.501,1045,145,355,2,21,0.119,0.274,0.825,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.59,0.0,0,0,0,0,8,fever_after_vaccine_fear,-0.144,BCC-01,Nathullabad Health Post,5.87,66,2,6,18,110,829,0,8,0,0.0,2235,5.97,0,0,103.62,0,236,0,0,none,none,756,640,8,26,11,46,61,26,28,15.95,81,Start at Nathullabad Health Post; visit highest-risk blocks in Nathullabad Transport Hub; prioritize absent/refusal follow-ups; carry 28 MR doses; sync offline forms after route.,H-BAR-01,Sher-e-Bangla Medical College Hospital,8.41,180,60,128,13,7,0,15,0,0,0.275,low,0.406,0.19,0,5,0.0,low,3,2,2,3,Send rumor response team with community leader,[],"Synthetic note: Nathullabad Transport Hub has dense urban conditions, 1045 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: fever_after_vaccine_fear.","Tomorrow focus: Send rumor response team with community leader. Target 26 children, 61 households, stockout risk 0, hospital surge low.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.696,True
ZMC-025-001,2026-03-15,1,1,Bhola,Barishal,Char Fasson Upazila,Island Char Cluster,island_char,22.1785,90.7604,14.2,15629,1100,1752,752,154,2474,3803,4.11,0.92,0.9,0.503,0.541,0.95,0.854,0.261,0.73,2,5,7,3,1,0.74,0.61,0.52,0.458,1752,963,0.311,1038,112,487,5,21,0.17,0.358,0.531,0,0,0,0,0,0,0,1,0,0,0,0,0,-100.0,0.677,0.0,0,0,0,1,11,political_distrust,-0.273,CHF-01,Char Fasson Outreach,8.56,136,2,6,14,83,756,0,5,0,0.0,1294,5.35,2,1,151.2,0,251,0,0,none,none,680,494,5,17,5,30,89,38,41,24.08,68,Start at Char Fasson Outreach; visit highest-risk blocks in Island Char Cluster; prioritize absent/refusal follow-ups; carry 41 MR doses; sync offline forms after route.,H-BHO-01,Bhola District Hospital,12.67,45,13,16,1,0,0,6,1,0,0.427,moderate,0.701,0.319,1,1,100.0,low,0,0,0,1,Send rumor response team with community leader,"[""zero_dose_hotspot"", ""low_vaccine_confidence""]","Synthetic note: Island Char Cluster has island char conditions, 1038 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: political_distrust.","Tomorrow focus: Send rumor response team with community leader. Target 38 children, 89 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.661,True
ZMC-026-001,2026-03-15,1,1,Sylhet,Sylhet,Sylhet City,Kumarpara Ward,dense_urban,24.899,91.8687,1.7,34690,20405,3231,1653,318,4502,7786,4.46,0.61,0.5,0.631,0.663,0.46,0.402,0.626,0.248,3,6,10,3,5,0.89,0.83,0.78,0.738,3231,1932,0.557,983,104,421,0,21,0.091,0.222,0.902,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0.6,0.0,0,0,0,4,6,fertility_myth,-0.008,SCC-01,Kumarpara Health Center,4.87,106,1,6,18,112,1118,0,6,0,0.0,1848,5.01,1,0,186.33,0,224,0,0,none,none,1135,1031,6,56,6,68,101,43,46,15.02,81,Start at Kumarpara Health Center; visit highest-risk blocks in Kumarpara Ward; prioritize absent/refusal follow-ups; carry 46 MR doses; sync offline forms after route.,H-SYL-01,Sylhet MAG Osmani Medical College,8.36,220,80,170,10,1,0,9,0,0,0.377,moderate,0.373,0.183,0,5,0.0,low,3,2,2,3,Maintain routine campaign and monitor,[],"Synthetic note: Kumarpara Ward has dense urban conditions, 983 estimated zero-dose children, 0 suspected cases in last 7 days, rumor topic: fertility_myth.","Tomorrow focus: Maintain routine campaign and monitor. Target 43 children, 101 households, stockout risk 0, hospital surge moderate.",এমআর টিকা শিশুকে হাম ও রুবেলা থেকে সুরক্ষা দেয়। টিকা কার্ড সঙ্গে আনুন।,0.785,True
ZMC-027-001,2026-03-15,1,1,Sylhet,Sylhet,Sunamganj Sadar,Haor Village Cluster,haor_remote,25.0658,91.395,12.9,9908,768,1074,347,62,1199,1929,5.14,0.87,0.88,0.538,0.537,0.92,0.87,0.177,0.78,1,1,1,1,2,0.76,0.65,0.56,0.47,1074,590,0.349,579,63,172,4,21,0.166,0.302,0.588,0,17,7,0,12,6,1,18,8,0.875,17,7,0,0.0,1.413,17.158,1,0,0,2,10,none,-0.105,SUN-01,Sunamganj Haor Clinic,9.39,256,1,9,18,119,159,0,1,0,0.0,956,4.22,0,0,159.0,0,297,138,1,lower-risk district store,SUN-01,824,516,1,18,6,25,42,35,37,27.99,58,Start at Sunamganj Haor Clinic; visit highest-risk blocks in Haor Village Cluster; prioritize absent/refusal follow-ups; carry 37 MR doses; sync offline forms after route.,H-SUN-01,Sunamganj District Hospital,13.94,120,22,73,5,1,2,7,9,4,0.467,moderate,0.665,0.416,18,24,5.9,moderate,17,13,9,15,Send rumor response team with community leader,[],"Synthetic note: Haor Village Cluster has haor remote conditions, 579 estimated zero-dose children, 17 suspected cases in last 7 days, rumor topic: none.","Tomorrow focus: Send rumor response team with community leader. Target 35 children, 42 households, stockout risk 0, hospital surge moderate.",আপনার শিশুর জ্বর ও র‍্যাশ হলে নিকটস্থ স্বাস্থ্যকেন্দ্রে যান। ৬-৫৯ মাস বয়সী শিশুর এমআর টিকা নিশ্চিত করুন।,0.591,True
